FL_DATE,OP_UNIQUE_CARRIER,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEP_TIME,DEP_DELAY,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED
2/2/18,WN,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,1444,14,1630,1631,1,0
2/2/18,WN,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,714,-1,915,855,-20,0
2/2/18,WN,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,1858,-2,2055,2044,-11,0
2/2/18,WN,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,2025,0,2240,2222,-18,0
2/2/18,WN,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,1631,6,1840,1832,-8,0
2/2/18,WN,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,625,-5,850,823,-27,0
2/2/18,WN,SJU,"San Juan, PR",PR,TPA,"Tampa, FL",FL,1431,1,1655,1637,-18,0
2/2/18,WN,TPA,"Tampa, FL",FL,SJU,"San Juan, PR",PR,1428,3,1810,1818,8,0
2/2/18,AA,MIA,"Miami, FL",FL,SJU,"San Juan, PR",PR,1019,-6,1358,1347,-11,0
2/2/18,AA,SJU,"San Juan, PR",PR,DFW,"Dallas/Fort Worth, TX",TX,1551,87,1800,1934,94,0
2/2/18,AA,SJU,"San Juan, PR",PR,MIA,"Miami, FL",FL,1438,-5,1645,1618,-27,0
2/2/18,AA,SJU,"San Juan, PR",PR,ORD,"Chicago, IL",IL,1544,-6,1925,1858,-27,0
2/2/18,AA,MIA,"Miami, FL",FL,SJU,"San Juan, PR",PR,659,-6,1039,1025,-14,0
2/2/18,AA,SJU,"San Juan, PR",PR,MIA,"Miami, FL",FL,1820,-10,2030,2010,-20,0
2/2/18,AA,SJU,"San Juan, PR",PR,MIA,"Miami, FL",FL,723,-7,929,906,-23,0
2/2/18,AA,MIA,"Miami, FL",FL,SJU,"San Juan, PR",PR,2118,-7,101,40,-21,0
2/2/18,AA,ORD,"Chicago, IL",IL,SJU,"San Juan, PR",PR,826,-4,1505,1448,-17,0
2/2/18,AA,MIA,"Miami, FL",FL,SJU,"San Juan, PR",PR,1956,1,2336,2325,-11,0
2/2/18,AA,SJU,"San Juan, PR",PR,PHL,"Philadelphia, PA",PA,854,-8,1214,1201,-13,0
2/2/18,AA,PHL,"Philadelphia, PA",PA,SJU,"San Juan, PR",PR,1747,-3,2243,2240,-3,0
2/2/18,AA,MIA,"Miami, FL",FL,SJU,"San Juan, PR",PR,1808,-2,2150,2146,-4,0
2/2/18,AA,SJU,"San Juan, PR",PR,DFW,"Dallas/Fort Worth, TX",TX,942,-8,1321,1307,-14,0
2/2/18,AA,MIA,"Miami, FL",FL,SJU,"San Juan, PR",PR,1205,-5,1544,1534,-10,0
2/2/18,AA,SJU,"San Juan, PR",PR,MIA,"Miami, FL",FL,1626,-9,1839,1824,-15,0
2/3/18,NK,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,1506,-6,1725,1713,-12,0
2/3/18,AA,MIA,"Miami, FL",FL,SJU,"San Juan, PR",PR,1018,-7,1358,1338,-20,0
2/3/18,AA,SJU,"San Juan, PR",PR,DFW,"Dallas/Fort Worth, TX",TX,1423,-1,1800,1742,-18,0
2/3/18,AA,SJU,"San Juan, PR",PR,MIA,"Miami, FL",FL,1435,-8,1645,1633,-12,0
2/3/18,AA,SJU,"San Juan, PR",PR,ORD,"Chicago, IL",IL,1547,-3,1925,1853,-32,0
2/3/18,AA,MIA,"Miami, FL",FL,SJU,"San Juan, PR",PR,705,0,1039,1036,-3,0
2/3/18,AA,SJU,"San Juan, PR",PR,MIA,"Miami, FL",FL,1822,-8,2030,2012,-18,0
2/3/18,AA,SJU,"San Juan, PR",PR,MIA,"Miami, FL",FL,717,-13,929,922,-7,0
2/3/18,AA,MIA,"Miami, FL",FL,SJU,"San Juan, PR",PR,2119,-6,101,40,-21,0
2/3/18,AA,ORD,"Chicago, IL",IL,SJU,"San Juan, PR",PR,824,-6,1505,1436,-29,0
2/3/18,AA,MIA,"Miami, FL",FL,SJU,"San Juan, PR",PR,1948,-7,2336,2317,-19,0
2/3/18,AA,SJU,"San Juan, PR",PR,PHL,"Philadelphia, PA",PA,853,-9,1214,1204,-10,0
2/3/18,AA,PHL,"Philadelphia, PA",PA,SJU,"San Juan, PR",PR,1753,3,2243,2235,-8,0
2/3/18,AA,MIA,"Miami, FL",FL,SJU,"San Juan, PR",PR,1956,106,2150,2325,95,0
2/3/18,AA,SJU,"San Juan, PR",PR,DFW,"Dallas/Fort Worth, TX",TX,945,-5,1321,1315,-6,0
2/3/18,AA,MIA,"Miami, FL",FL,SJU,"San Juan, PR",PR,1533,203,1544,1852,188,0
2/3/18,AA,SJU,"San Juan, PR",PR,MIA,"Miami, FL",FL,1923,168,1839,2111,152,0
2/3/18,NK,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,1345,42,1644,1716,32,0
2/3/18,AA,DFW,"Dallas/Fort Worth, TX",TX,SJU,"San Juan, PR",PR,1508,3,2129,2129,0,0
2/3/18,AA,CLT,"Charlotte, NC",NC,SJU,"San Juan, PR",PR,1144,-11,1627,1607,-20,0
2/3/18,AA,SJU,"San Juan, PR",PR,CLT,"Charlotte, NC",NC,1722,-8,2026,2033,7,0
2/3/18,AA,SJU,"San Juan, PR",PR,MIA,"Miami, FL",FL,842,-18,1103,1022,-41,0
2/3/18,AA,SJU,"San Juan, PR",PR,MIA,"Miami, FL",FL,1002,-13,1213,1219,6,0
2/3/18,AA,DFW,"Dallas/Fort Worth, TX",TX,SJU,"San Juan, PR",PR,719,9,1339,1342,3,0
2/3/18,B6,BOS,"Boston, MA",MA,SJU,"San Juan, PR",PR,2249,-6,351,339,-12,0
2/3/18,B6,SJU,"San Juan, PR",PR,BDL,"Hartford, CT",CT,1333,2,1634,1638,4,0
2/3/18,B6,BDL,"Hartford, CT",CT,SJU,"San Juan, PR",PR,600,0,1053,1050,-3,0
2/3/18,B6,SJU,"San Juan, PR",PR,STX,"Christiansted, VI",VI,1439,-14,1534,1525,-9,0
2/3/18,B6,STX,"Christiansted, VI",VI,SJU,"San Juan, PR",PR,1600,-11,1655,1637,-18,0
2/3/18,B6,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,1038,50,1442,1529,47,0
2/3/18,B6,SJU,"San Juan, PR",PR,BOS,"Boston, MA",MA,1529,162,1556,2005,249,0
2/3/18,B6,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,1207,-1,1539,1536,-3,0
2/3/18,B6,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,1810,-4,2004,1954,-10,0
2/3/18,B6,MCO,"Orlando, FL",FL,BQN,"Aguadilla, PR",PR,2145,7,118,112,-6,0
2/3/18,B6,BQN,"Aguadilla, PR",PR,MCO,"Orlando, FL",FL,313,35,433,501,28,0
2/3/18,B6,MCO,"Orlando, FL",FL,PSE,"Ponce, PR",PR,2146,1,138,123,-15,0
2/3/18,B6,PSE,"Ponce, PR",PR,MCO,"Orlando, FL",FL,,,455,,,1
2/3/18,B6,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,1345,5,1725,1720,-5,0
2/3/18,B6,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,2006,-9,2223,2157,-26,0
2/3/18,B6,JFK,"New York, NY",NY,PSE,"Ponce, PR",PR,2356,-3,450,427,-23,0
2/3/18,B6,PSE,"Ponce, PR",PR,JFK,"New York, NY",NY,540,-20,907,842,-25,0
2/3/18,B6,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,1310,-5,1805,1802,-3,0
2/3/18,B6,BQN,"Aguadilla, PR",PR,JFK,"New York, NY",NY,554,-10,859,853,-6,0
2/3/18,B6,JFK,"New York, NY",NY,BQN,"Aguadilla, PR",PR,1,3,444,430,-14,0
2/3/18,B6,BOS,"Boston, MA",MA,SJU,"San Juan, PR",PR,724,24,1202,1239,37,0
2/3/18,B6,SJU,"San Juan, PR",PR,BOS,"Boston, MA",MA,627,86,809,927,78,0
2/3/18,B6,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,2123,-4,111,57,-14,0
2/3/18,B6,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,510,-10,725,707,-18,0
2/3/18,B6,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,2021,-4,2354,2343,-11,0
2/3/18,B6,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,838,-19,1046,1034,-12,0
2/3/18,B6,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,1036,-8,1255,1246,-9,0
2/3/18,B6,STT,"Charlotte Amalie, VI",VI,SJU,"San Juan, PR",PR,937,-3,1020,1006,-14,0
2/3/18,B6,SJU,"San Juan, PR",PR,TPA,"Tampa, FL",FL,1143,-6,1359,1342,-17,0
2/3/18,B6,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,550,-10,926,923,-3,0
2/3/18,B6,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,1307,-9,1504,1456,-8,0
2/3/18,B6,FLL,"Fort Lauderdale, FL",FL,BQN,"Aguadilla, PR",PR,2327,-11,303,254,-9,0
2/3/18,B6,BQN,"Aguadilla, PR",PR,FLL,"Fort Lauderdale, FL",FL,405,-8,553,541,-12,0
2/3/18,B6,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,1749,13,1948,2000,12,0
2/3/18,B6,TPA,"Tampa, FL",FL,SJU,"San Juan, PR",PR,1444,4,1827,1843,16,0
2/3/18,B6,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,807,7,1251,1241,-10,0
2/3/18,B6,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,1335,-16,1658,1644,-14,0
2/3/18,B6,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,636,-4,1025,1012,-13,0
2/3/18,B6,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,2132,11,2327,2328,1,0
2/3/18,B6,SJU,"San Juan, PR",PR,STT,"Charlotte Amalie, VI",VI,835,5,905,908,3,0
2/3/18,B6,EWR,"Newark, NJ",NJ,SJU,"San Juan, PR",PR,747,38,1202,1226,24,0
2/3/18,B6,SJU,"San Juan, PR",PR,EWR,"Newark, NJ",NJ,1320,28,1606,1624,18,0
2/3/18,B6,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,1621,39,1849,1925,36,0
2/3/18,B6,DCA,"Washington, DC",VA,SJU,"San Juan, PR",PR,757,-3,1246,1235,-11,0
2/3/18,B6,SJU,"San Juan, PR",PR,DCA,"Washington, DC",VA,1856,-9,2159,2143,-16,0
2/3/18,B6,EWR,"Newark, NJ",NJ,SJU,"San Juan, PR",PR,2300,6,339,353,14,0
2/3/18,B6,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,554,-6,1044,1024,-20,0
2/3/18,B6,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,1130,-14,1446,1414,-32,0
2/3/18,B6,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,1110,0,1300,1255,-5,0
2/3/18,B6,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,2,3,443,435,-8,0
2/3/18,B6,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,649,-11,1002,944,-18,0
2/3/18,B6,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,2046,-13,2357,2337,-20,0
2/3/18,B6,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,1721,30,2036,2047,11,0
2/3/18,B6,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,846,-3,1217,1204,-13,0
2/3/18,B6,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,2053,-21,2300,2258,-2,0
2/3/18,B6,SJU,"San Juan, PR",PR,EWR,"Newark, NJ",NJ,440,-9,801,754,-7,0
2/3/18,B6,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,839,-6,1231,1212,-19,0
2/3/18,B6,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,1546,-9,1924,1909,-15,0
2/3/18,AA,SJU,"San Juan, PR",PR,CLT,"Charlotte, NC",NC,1322,-14,1640,1612,-28,0
2/3/18,AA,CLT,"Charlotte, NC",NC,SJU,"San Juan, PR",PR,947,-8,1443,1409,-34,0
2/3/18,AA,SJU,"San Juan, PR",PR,CLT,"Charlotte, NC",NC,1536,-9,1850,1822,-28,0
2/3/18,AA,CLT,"Charlotte, NC",NC,SJU,"San Juan, PR",PR,757,-8,1246,1224,-22,0
2/3/18,AA,CLT,"Charlotte, NC",NC,SJU,"San Juan, PR",PR,1840,-9,2326,2258,-28,0
2/3/18,AA,PHL,"Philadelphia, PA",PA,SJU,"San Juan, PR",PR,1025,5,1510,1500,-10,0
2/3/18,AA,PHL,"Philadelphia, PA",PA,SJU,"San Juan, PR",PR,805,0,1255,1311,16,0
2/3/18,AA,SJU,"San Juan, PR",PR,PHL,"Philadelphia, PA",PA,1351,-4,1703,1711,8,0
2/3/18,F9,SJU,"San Juan, PR",PR,PHL,"Philadelphia, PA",PA,152,-7,523,455,-28,0
2/3/18,F9,PHL,"Philadelphia, PA",PA,SJU,"San Juan, PR",PR,1944,-1,107,39,-28,0
2/3/18,F9,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,308,11,515,522,7,0
2/3/18,F9,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,2041,24,9,35,26,0
2/3/18,NK,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,1801,17,1935,1942,7,0
2/3/18,NK,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,1036,-4,1412,1351,-21,0
2/3/18,WN,BWI,"Baltimore, MD",MD,SJU,"San Juan, PR",PR,854,9,1350,1354,4,0
2/3/18,WN,BWI,"Baltimore, MD",MD,SJU,"San Juan, PR",PR,1026,-4,1530,1510,-20,0
2/3/18,WN,BWI,"Baltimore, MD",MD,SJU,"San Juan, PR",PR,1515,0,2015,2009,-6,0
2/3/18,WN,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,657,-3,1030,1025,-5,0
2/3/18,WN,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,1553,-2,1925,1926,1,0
2/3/18,WN,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,1209,4,1540,1530,-10,0
2/3/18,WN,HOU,"Houston, TX",TX,SJU,"San Juan, PR",PR,1118,33,1650,1705,15,0
2/3/18,WN,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,633,-2,1015,1017,2,0
2/3/18,WN,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,1530,0,1910,1903,-7,0
2/3/18,WN,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,1942,12,2315,2319,4,0
2/3/18,WN,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,1049,9,1425,1434,9,0
2/3/18,WN,SJU,"San Juan, PR",PR,BWI,"Baltimore, MD",MD,1517,2,1840,1831,-9,0
2/3/18,WN,SJU,"San Juan, PR",PR,BWI,"Baltimore, MD",MD,1739,14,2045,2048,3,0
2/3/18,WN,SJU,"San Juan, PR",PR,BWI,"Baltimore, MD",MD,1116,1,1435,1418,-17,0
2/3/18,WN,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,615,-5,820,800,-20,0
2/3/18,WN,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,2000,-5,2200,2148,-12,0
2/3/18,WN,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,1439,-1,1640,1636,-4,0
2/3/18,WN,SJU,"San Juan, PR",PR,HOU,"Houston, TX",TX,1623,-7,1940,1928,-12,0
2/3/18,WN,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,1952,-3,2210,2152,-18,0
2/3/18,WN,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,1055,0,1310,1300,-10,0
2/3/18,WN,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,716,-4,940,928,-12,0
2/3/18,WN,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,1613,-2,1835,1817,-18,0
2/3/18,WN,SJU,"San Juan, PR",PR,TPA,"Tampa, FL",FL,1759,19,2000,2012,12,0
2/3/18,WN,SJU,"San Juan, PR",PR,TPA,"Tampa, FL",FL,1402,-3,1625,1612,-13,0
2/3/18,WN,TPA,"Tampa, FL",FL,SJU,"San Juan, PR",PR,1259,9,1635,1649,14,0
2/3/18,WN,TPA,"Tampa, FL",FL,SJU,"San Juan, PR",PR,929,-1,1315,1318,3,0
2/3/18,AA,SJU,"San Juan, PR",PR,PHL,"Philadelphia, PA",PA,1553,-17,1920,1902,-18,0
2/3/18,AA,SJU,"San Juan, PR",PR,CLT,"Charlotte, NC",NC,1816,-14,2130,2059,-31,0
2/3/18,AA,MIA,"Miami, FL",FL,SJU,"San Juan, PR",PR,1357,-8,1738,1719,-19,0
2/3/18,AA,SJU,"San Juan, PR",PR,MIA,"Miami, FL",FL,1119,-11,1328,1308,-20,0
2/3/18,AA,CLT,"Charlotte, NC",NC,SJU,"San Juan, PR",PR,1256,-8,1739,1724,-15,0
2/3/18,DL,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,1355,-11,1713,1650,-23,0
2/3/18,DL,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,1730,-20,2056,2100,4,0
2/3/18,DL,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,803,-2,1302,1234,-28,0
2/3/18,DL,SJU,"San Juan, PR",PR,ATL,"Atlanta, GA",GA,1501,-14,1822,1759,-23,0
2/3/18,DL,ATL,"Atlanta, GA",GA,SJU,"San Juan, PR",PR,1827,1,2255,2246,-9,0
2/3/18,DL,ATL,"Atlanta, GA",GA,SJU,"San Juan, PR",PR,943,0,1413,1356,-17,0
2/3/18,DL,SJU,"San Juan, PR",PR,ATL,"Atlanta, GA",GA,750,-10,1054,1039,-15,0
2/3/18,DL,SJU,"San Juan, PR",PR,ATL,"Atlanta, GA",GA,1642,-17,2002,1932,-30,0
2/3/18,DL,ATL,"Atlanta, GA",GA,SJU,"San Juan, PR",PR,1133,-4,1603,1547,-16,0
2/3/18,DL,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,1141,-9,1640,1609,-31,0
2/3/18,UA,SJU,"San Juan, PR",PR,IAD,"Washington, DC",VA,1343,-8,1646,1631,-15,0
2/3/18,UA,IAD,"Washington, DC",VA,SJU,"San Juan, PR",PR,810,-5,1300,1243,-17,0
2/3/18,UA,ORD,"Chicago, IL",IL,SJU,"San Juan, PR",PR,725,-5,1405,1353,-12,0
2/3/18,UA,EWR,"Newark, NJ",NJ,SJU,"San Juan, PR",PR,2015,9,56,53,-3,0
2/3/18,UA,EWR,"Newark, NJ",NJ,SJU,"San Juan, PR",PR,827,-3,1327,1315,-12,0
2/3/18,UA,IAH,"Houston, TX",TX,SJU,"San Juan, PR",PR,958,13,1600,1601,1,0
2/3/18,UA,SJU,"San Juan, PR",PR,EWR,"Newark, NJ",NJ,1419,-16,1748,1721,-27,0
2/3/18,UA,BQN,"Aguadilla, PR",PR,EWR,"Newark, NJ",NJ,1300,-15,1610,1600,-10,0
2/3/18,UA,EWR,"Newark, NJ",NJ,BQN,"Aguadilla, PR",PR,721,-4,1210,1157,-13,0
2/3/18,UA,SJU,"San Juan, PR",PR,ORD,"Chicago, IL",IL,1458,-7,1815,1752,-23,0
2/3/18,UA,SJU,"San Juan, PR",PR,IAH,"Houston, TX",TX,1647,-13,1955,1943,-12,0
2/4/18,NK,FLL,"Fort Lauderdale, FL",FL,BQN,"Aguadilla, PR",PR,1307,-3,1637,1631,-6,0
2/4/18,NK,BQN,"Aguadilla, PR",PR,FLL,"Fort Lauderdale, FL",FL,1730,-4,1915,1905,-10,0
2/4/18,NK,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,1809,25,1935,2006,31,0
2/4/18,NK,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,1038,-2,1412,1357,-15,0
2/4/18,WN,BWI,"Baltimore, MD",MD,SJU,"San Juan, PR",PR,1030,0,1530,1540,10,0
2/4/18,WN,BWI,"Baltimore, MD",MD,SJU,"San Juan, PR",PR,839,-1,1345,1326,-19,0
2/4/18,WN,BWI,"Baltimore, MD",MD,SJU,"San Juan, PR",PR,1402,12,1845,1912,27,0
2/4/18,WN,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,1851,-4,2225,2211,-14,0
2/4/18,WN,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,1317,22,1625,1635,10,0
2/4/18,WN,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,1326,11,1655,1651,-4,0
2/4/18,WN,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,930,0,1310,1302,-8,0
2/4/18,WN,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,1607,-3,1950,1940,-10,0
2/4/18,WN,MDW,"Chicago, IL",IL,SJU,"San Juan, PR",PR,856,6,1520,1538,18,0
2/4/18,WN,SJU,"San Juan, PR",PR,BWI,"Baltimore, MD",MD,1433,-2,1800,1733,-27,0
2/4/18,WN,SJU,"San Juan, PR",PR,BWI,"Baltimore, MD",MD,1110,25,1405,1415,10,0
2/4/18,WN,SJU,"San Juan, PR",PR,BWI,"Baltimore, MD",MD,1740,-5,2105,2047,-18,0
2/4/18,WN,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,651,-4,855,842,-13,0
2/4/18,WN,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,1618,18,1800,1808,8,0
2/4/18,WN,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,1401,1,1620,1627,7,0
2/4/18,WN,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,2032,-8,2255,2239,-16,0
2/4/18,WN,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,1855,40,2035,2104,29,0
2/4/18,WN,SJU,"San Juan, PR",PR,MDW,"Chicago, IL",IL,2010,175,2030,2315,165,0
2/4/18,WN,SJU,"San Juan, PR",PR,TPA,"Tampa, FL",FL,1620,5,1835,1845,10,0
2/4/18,WN,TPA,"Tampa, FL",FL,SJU,"San Juan, PR",PR,1407,22,1730,1800,30,0
2/4/18,AA,SJU,"San Juan, PR",PR,PHL,"Philadelphia, PA",PA,1601,-9,1920,1924,4,0
2/4/18,AA,SJU,"San Juan, PR",PR,CLT,"Charlotte, NC",NC,1825,-5,2130,2111,-19,0
2/4/18,AA,MIA,"Miami, FL",FL,SJU,"San Juan, PR",PR,1401,-4,1738,1721,-17,0
2/4/18,AA,SJU,"San Juan, PR",PR,MIA,"Miami, FL",FL,1116,-14,1328,1257,-31,0
2/4/18,AA,CLT,"Charlotte, NC",NC,SJU,"San Juan, PR",PR,1317,13,1739,1750,11,0
2/4/18,DL,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,1358,-8,1713,1657,-16,0
2/4/18,DL,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,1738,-12,2056,2104,8,0
2/4/18,DL,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,758,-7,1302,1236,-26,0
2/4/18,DL,SJU,"San Juan, PR",PR,ATL,"Atlanta, GA",GA,1506,-9,1822,1803,-19,0
2/4/18,DL,ATL,"Atlanta, GA",GA,SJU,"San Juan, PR",PR,1819,-7,2255,2251,-4,0
2/4/18,DL,ATL,"Atlanta, GA",GA,SJU,"San Juan, PR",PR,944,1,1413,1353,-20,0
2/4/18,DL,SJU,"San Juan, PR",PR,ATL,"Atlanta, GA",GA,755,-5,1054,1052,-2,0
2/4/18,DL,SJU,"San Juan, PR",PR,ATL,"Atlanta, GA",GA,1649,-10,2002,1930,-32,0
2/4/18,DL,ATL,"Atlanta, GA",GA,SJU,"San Juan, PR",PR,1135,-2,1603,1548,-15,0
2/4/18,UA,SJU,"San Juan, PR",PR,EWR,"Newark, NJ",NJ,1436,-4,1745,1749,4,0
2/4/18,UA,SJU,"San Juan, PR",PR,ORD,"Chicago, IL",IL,1501,-4,1815,1809,-6,0
2/4/18,UA,SJU,"San Juan, PR",PR,IAH,"Houston, TX",TX,1735,35,1955,2025,30,0
2/4/18,B6,BOS,"Boston, MA",MA,SJU,"San Juan, PR",PR,2253,-2,351,335,-16,0
2/4/18,B6,SJU,"San Juan, PR",PR,BDL,"Hartford, CT",CT,1325,-6,1634,1614,-20,0
2/4/18,B6,BDL,"Hartford, CT",CT,SJU,"San Juan, PR",PR,604,4,1053,1045,-8,0
2/4/18,B6,SJU,"San Juan, PR",PR,STX,"Christiansted, VI",VI,1544,51,1534,1627,53,0
2/4/18,B6,STX,"Christiansted, VI",VI,SJU,"San Juan, PR",PR,1704,53,1655,1746,51,0
2/4/18,B6,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,952,4,1442,1430,-12,0
2/4/18,B6,SJU,"San Juan, PR",PR,BOS,"Boston, MA",MA,1240,-7,1556,1551,-5,0
2/4/18,B6,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,1513,185,1539,1849,190,0
2/4/18,B6,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,1810,-4,2004,1943,-21,0
2/4/18,B6,MCO,"Orlando, FL",FL,BQN,"Aguadilla, PR",PR,2207,29,118,139,21,0
2/4/18,B6,BQN,"Aguadilla, PR",PR,MCO,"Orlando, FL",FL,235,-3,433,425,-8,0
2/4/18,B6,MCO,"Orlando, FL",FL,PSE,"Ponce, PR",PR,2147,2,138,126,-12,0
2/4/18,B6,PSE,"Ponce, PR",PR,MCO,"Orlando, FL",FL,236,-14,455,431,-24,0
2/4/18,B6,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,1345,5,1725,1722,-3,0
2/4/18,B6,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,2056,41,2223,2320,57,0
2/4/18,B6,JFK,"New York, NY",NY,PSE,"Ponce, PR",PR,2355,-4,450,447,-3,0
2/4/18,B6,PSE,"Ponce, PR",PR,JFK,"New York, NY",NY,550,-10,907,848,-19,0
2/4/18,B6,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,1313,-2,1805,1754,-11,0
2/4/18,B6,BQN,"Aguadilla, PR",PR,JFK,"New York, NY",NY,602,-2,859,853,-6,0
2/4/18,B6,JFK,"New York, NY",NY,BQN,"Aguadilla, PR",PR,6,8,444,501,17,0
2/4/18,B6,BOS,"Boston, MA",MA,SJU,"San Juan, PR",PR,700,0,1202,1148,-14,0
2/4/18,B6,SJU,"San Juan, PR",PR,BOS,"Boston, MA",MA,453,-8,809,745,-24,0
2/4/18,B6,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,2138,11,111,123,12,0
2/4/18,B6,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,534,14,725,735,10,0
2/4/18,B6,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,2051,26,2354,9,15,0
2/4/18,B6,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,1002,65,1046,1141,55,0
2/4/18,B6,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,1037,-7,1255,1250,-5,0
